OG,FG,ABV,IBU,Color,BoilTime,BoilGravity,Efficiency,SugarScale,BrewMethod,PrimaryTemp,IsPils,SizeRatio
1.045,1.01,4.6,49.95,5.24,60,1.036,81.8,Specific Gravity,All Grain,21.0,False,1.2364425162689805
1.051,1.01,5.42,20.17,5.37,60,1.051,25.0,Specific Gravity,extract,22.0,False,1.0
1.0490000000000002,1.013,4.78,39.5,11.42,60,1.09,35.0,Specific Gravity,extract,21.11,False,0.5456292026897214
1.06,1.014,6.09,68.27,14.65,60,1.044,57.0,Specific Gravity,BIAB,21.0,False,1.3571428571428572
1.054,1.012,5.47,33.85,3.92,60,1.039,68.0,Specific Gravity,All Grain,15.56,False,1.4002642007926023
1.0490000000000002,1.008,5.47,18.85,5.16,60,1.039,70.0,Specific Gravity,All Grain,18.33,False,1.2501100836635843
1.065,1.013,6.77,11.07,6.57,60,1.048,78.0,Specific Gravity,BIAB,19.44,False,1.3635926993275695
1.05,1.01,5.16,28.39,3.06,60,1.033,70.0,Specific Gravity,All Grain,20.0,False,1.3635926993275695
1.05,1.018,4.29,34.52,30.43,90,1.03,60.0,Specific Gravity,All Grain,21.0,False,1.434782608695652
1.052,1.012,5.13,0.0,5.91,60,1.044,55.0,Specific Gravity,All Grain,22.0,False,1.1666666666666667
1.058,1.015,5.65,36.35,8.02,60,1.042,72.0,Specific Gravity,All Grain,18.33,False,1.3635926993275695
1.056,1.007,6.49,13.57,4.69,60,1.0490000000000002,71.0,Specific Gravity,BIAB,20.0,False,1.15
1.0759999999999998,1.016,7.84,0.0,5.1,90,1.057,70.0,Specific Gravity,All Grain,20.0,False,1.3477262287551677
1.061,1.011,6.54,31.1,17.5,60,1.122,35.0,Specific Gravity,extract,15.56,False,0.5002201673271686
1.048,1.008,5.21,48.43,13.41,60,1.032,60.0,Specific Gravity,All Grain,21.0,False,1.5
1.053,1.007,6.1,36.52,16.15,90,1.037,70.0,Specific Gravity,All Grain,23.89,False,1.2303941487200325
1.056,1.002,7.08,36.87,8.34,75,1.039,70.0,Specific Gravity,All Grain,18.0,False,1.3157894736842106
1.065,1.011,7.1,67.06,6.88,60,1.058,70.0,Specific Gravity,BIAB,18.0,False,1.12
1.05,1.01,5.27,20.57,3.7,60,1.04,65.0,Specific Gravity,All Grain,19.44,False,1.2728146013448607
1.057,1.018,5.17,43.79,10.64,60,1.048,70.0,Specific Gravity,All Grain,21.11,False,1.1996830427892236
1.053,1.015,5.07,40.81,5.1,60,1.037,84.0,Specific Gravity,All Grain,21.0,False,1.425
1.078,1.018,7.77,55.12,7.82,60,1.0659999999999998,75.0,Specific Gravity,All Grain,21.11,False,1.1668868339938352
1.048,1.013,4.65,42.96,3.15,60,1.037,75.0,Specific Gravity,All Grain,18.89,False,1.2998678996036988
1.05,1.013,4.84,46.55,5.42,60,1.094,50.0,Specific Gravity,Partial Mash,20.0,False,0.5292594510616262
1.052,1.011,5.32,61.15,4.03,60,1.038,70.0,Specific Gravity,All Grain,18.0,False,1.3571428571428572
1.04,1.009,4.06,14.92,3.01,90,1.03,70.0,Specific Gravity,BIAB,15.56,False,1.3182036503362151
1.063,1.02,5.62,32.09,23.63,75,1.046,85.0,Specific Gravity,All Grain,20.0,False,1.3635926993275695
1.062,1.016,6.14,38.1,14.73,70,1.042,75.0,Specific Gravity,BIAB,19.0,False,1.5
1.0590000000000002,1.012,6.1,91.49,8.48,60,1.042,60.0,Specific Gravity,All Grain,20.0,False,1.3998943475964079
1.064,1.014,6.66,50.12,5.26,90,1.048,78.0,Specific Gravity,All Grain,20.0,False,1.3333333333333333
1.081,1.019,8.07,22.16,19.04,90,1.067,70.0,Specific Gravity,All Grain,16.67,False,1.2084984588287098
1.067,1.011,7.27,79.14,16.68,60,1.0490000000000002,70.0,Specific Gravity,BIAB,20.0,False,1.3635926993275695
1.045,1.013,4.1,36.14,5.48,60,1.035,80.0,Specific Gravity,BIAB,20.0,False,1.2916666666666667
1.068,1.012,7.3,75.59,30.83,60,1.051,67.0,Specific Gravity,BIAB,22.0,False,1.3333333333333333
1.077,1.026,6.73,74.27,31.79,60,1.061,70.0,Specific Gravity,All Grain,20.0,False,1.2728146013448607
1.053,1.011,5.52,28.33,4.25,60,1.039,70.0,Specific Gravity,All Grain,21.11,False,1.3635926993275695
1.061,1.01,6.62,43.66,9.1,60,1.0490000000000002,65.0,Specific Gravity,All Grain,18.0,False,1.25
1.051,1.009,5.44,72.46,10.65,60,1.039,60.0,Specific Gravity,BIAB,20.0,False,1.3076923076923077
1.064,1.012,6.85,103.98,7.89,60,1.048,65.0,Specific Gravity,All Grain,22.22,False,1.3333333333333333
1.057,1.011,6.09,69.01,6.08,90,1.047,60.0,Specific Gravity,All Grain,20.0,False,1.2
1.072,1.019,6.91,54.61,4.69,60,1.06,70.0,Specific Gravity,All Grain,20.0,False,1.2
1.058,1.008,6.56,57.79,7.52,60,1.046,69.0,Specific Gravity,All Grain,20.0,False,1.2727272727272727
1.053,1.01,5.53,0.0,5.24,60,1.046,80.0,Specific Gravity,All Grain,19.0,False,1.15
1.067,1.015,6.86,55.54,11.54,60,1.063,75.0,Specific Gravity,All Grain,20.0,False,1.0681818181818181
1.041,1.008,4.35,36.67,4.67,30,1.051,35.0,Specific Gravity,extract,18.0,False,0.2
1.0659999999999998,1.02,5.96,44.67,6.99,60,1.038,70.0,Specific Gravity,All Grain,20.0,False,1.4997358689910196
1.055,1.014,5.42,30.69,10.17,60,1.046,75.0,Specific Gravity,All Grain,18.0,False,1.2
1.051,1.012,5.06,25.35,3.31,60,1.046,80.0,Specific Gravity,All Grain,7.0,False,1.1
1.048,1.013,4.62,38.2,27.55,60,1.027,65.0,Specific Gravity,BIAB,17.78,False,1.800211416490486
1.0490000000000002,1.007,5.5,22.38,3.89,60,1.068,35.0,Specific Gravity,extract,23.89,False,0.7271853986551393
1.057,1.007,6.56,37.77,3.26,60,1.042,80.0,Specific Gravity,BIAB,10.0,False,1.3635926993275695
1.061,1.013,6.27,40.35,9.03,60,1.045,72.0,Specific Gravity,All Grain,18.0,False,1.3571428571428572
1.051,1.012,5.12,34.29,7.93,60,1.041,72.0,Specific Gravity,BIAB,18.0,False,1.2391304347826086
1.062,1.016,6.02,44.65,24.93,60,1.1740000000000002,70.0,Specific Gravity,Partial Mash,20.0,False,0.2886178861788618
16.9447,4.36384,6.87,17.78,3.35,90,15.4,85.0,Plato,All Grain,10.0,False,1.1079999999999999
1.056,1.012,5.74,35.19,4.05,60,1.035,70.0,Specific Gravity,All Grain,10.0,False,1.5995773903856314
1.046,1.01,4.73,72.45,22.66,60,1.038,75.0,Specific Gravity,All Grain,19.4,False,1.2173913043478262
1.056,1.018,5.03,50.34,6.18,60,1.054,35.0,Specific Gravity,extract,18.0,False,1.0434782608695652
1.043,1.011,4.22,4.78,4.0,60,1.038,60.0,Specific Gravity,BIAB,18.89,False,1.1254953764861293
1.063,1.017,5.99,96.34,6.42,60,1.042,65.0,Specific Gravity,All Grain,20.0,False,1.4997358689910196
1.056,1.025,4.07,28.54,40.0,60,1.044,67.0,Specific Gravity,All Grain,21.11,False,1.2728146013448607
1.057,1.011,6.12,48.82,19.56,60,1.0490000000000002,70.0,Specific Gravity,All Grain,18.89,False,1.1820365033621518
1.043,1.011,4.27,37.06,5.29,60,1.036,68.0,Specific Gravity,All Grain,20.0,False,1.1851851851851851
1.046,1.009,4.87,224.92,5.35,60,1.034,35.0,Specific Gravity,All Grain,25.0,False,1.3571428571428572
1.088,1.02,8.88,82.47,38.96,60,1.074,70.0,Specific Gravity,All Grain,20.0,False,1.1817963496637849
1.053,1.015,5.03,10.07,3.93,60,1.039,80.0,Specific Gravity,All Grain,18.89,False,1.3635926993275695
1.071,1.017,7.04,38.76,3.37,90,1.13,35.0,Specific Gravity,extract,21.11,False,0.5456292026897214
1.061,1.015,6.07,17.24,7.77,60,1.047,82.0,Specific Gravity,All Grain,20.0,False,1.308837656099904
1.058,1.013,5.89,53.09,17.58,60,1.0490000000000002,70.0,Specific Gravity,BIAB,18.0,False,1.1904761904761905
1.065,1.015,6.62,56.49,9.47,60,1.022,75.0,Specific Gravity,All Grain,17.78,False,2.997361477572559
1.056,1.009,6.07,18.8,19.59,30,1.039,75.0,Specific Gravity,BIAB,17.22,False,1.4339839265212397
1.065,1.02,6.01,25.49,21.45,60,1.0490000000000002,68.0,Specific Gravity,BIAB,19.0,False,1.3235294117647058
1.055,1.013,5.56,30.94,35.96,90,1.037,75.0,Specific Gravity,All Grain,18.33,False,1.4997358689910196
1.061,1.01,6.76,33.08,9.83,90,1.039,75.0,Specific Gravity,All Grain,21.0,False,1.3333333333333333
1.051,1.006,5.9,28.47,6.5,60,1.038,68.0,Specific Gravity,All Grain,27.78,False,1.3635926993275695
1.0659999999999998,1.016,6.46,73.07,4.19,60,1.053,70.0,Specific Gravity,All Grain,17.0,False,1.25
1.065,1.016,6.41,43.86,36.47,60,1.061,75.0,Specific Gravity,All Grain,20.0,False,1.0798816568047338
1.053,1.01,5.56,57.48,3.4,60,1.044,68.0,Specific Gravity,All Grain,18.89,False,1.1996830427892236
1.051,1.009,5.47,50.91,9.86,60,1.042,48.0,Specific Gravity,BIAB,19.0,False,1.2142857142857142
1.075,1.01,8.51,26.84,13.55,60,1.055,60.0,Specific Gravity,All Grain,20.0,False,1.3635926993275695
1.054,1.014,5.27,6.66,4.12,60,1.047,69.0,Specific Gravity,All Grain,20.56,False,1.1364073006724305
1.051,1.014,4.84,37.86,37.55,60,1.042,75.0,Specific Gravity,BIAB,19.44,False,1.2008456659619449
1.051,1.012,5.21,34.26,30.67,60,1.047,70.0,Specific Gravity,All Grain,12.78,False,1.0907780979827089
1.05,1.013,4.95,6.85,4.37,60,1.04,70.0,Specific Gravity,All Grain,18.89,False,1.2728146013448607
1.09,1.023,8.83,27.34,47.52,90,1.0659999999999998,70.0,Specific Gravity,All Grain,18.0,False,1.3571428571428572
1.0590000000000002,1.015,5.79,36.35,4.98,60,1.043,35.0,Specific Gravity,extract,22.0,False,1.375
1.048,1.009,5.18,36.25,8.98,60,1.039,75.0,Specific Gravity,All Grain,65.0,False,1.2391304347826086
1.067,1.018,6.44,66.26,4.36,60,1.058,75.0,Specific Gravity,All Grain,20.56,False,1.1668868339938352
1.046,1.01,4.81,49.93,6.45,60,1.039,75.0,Specific Gravity,All Grain,18.0,False,1.1842105263157894
1.077,1.016,8.05,112.75,40.0,60,1.061,65.0,Specific Gravity,All Grain,20.0,False,1.2728146013448607
1.052,1.014,5.07,39.05,30.22,60,1.042,70.0,Specific Gravity,All Grain,18.89,False,1.2385505787619526
1.05,1.013,4.95,19.74,5.97,45,1.04,35.0,Specific Gravity,Partial Mash,18.33,False,1.249669749009247
1.064,1.013,6.75,32.83,3.65,60,1.078,35.0,Specific Gravity,extract,22.22,False,0.619023653749371
1.043,1.008,4.59,26.42,3.31,90,1.026,69.0,Specific Gravity,Partial Mash,22.22,False,1.300052826201796
1.046,1.013,4.32,19.9,21.28,60,1.085,35.0,Specific Gravity,Partial Mash,21.11,False,0.5456292026897214
1.052,1.013,5.19,23.85,5.09,60,1.038,75.0,Specific Gravity,All Grain,18.89,False,1.380976346250629
1.053,1.01,5.69,41.56,4.21,60,1.047,70.0,Specific Gravity,All Grain,22.0,False,1.15
1.041,1.01,4.12,46.83,4.27,60,1.035,68.0,Specific Gravity,All Grain,21.11,False,1.1820365033621518
1.052,1.01,5.52,33.1,10.41,60,1.044,70.0,Specific Gravity,All Grain,18.0,False,1.2
1.07,1.018,6.92,55.72,40.0,60,1.061,69.0,Specific Gravity,All Grain,18.0,False,1.15
1.053,1.014,5.18,11.17,23.51,60,1.039,70.0,Specific Gravity,All Grain,20.0,False,1.3635926993275695
1.035,1.008,3.55,24.39,2.65,60,1.026,70.0,Specific Gravity,All Grain,17.78,False,1.3635926993275695
1.033,1.002,4.02,2.41,2.88,0,1.031,65.0,Specific Gravity,All Grain,20.0,False,1.04
1.057,1.009,6.25,29.61,7.65,60,1.0490000000000002,80.0,Specific Gravity,All Grain,24.0,False,1.173913043478261
1.042,1.011,4.06,57.92,3.86,60,1.117,35.0,Specific Gravity,BIAB,22.22,False,0.35974643423137875
1.058,1.016,5.56,52.52,9.01,60,1.106,35.0,Specific Gravity,extract,21.11,False,0.5456292026897214
1.065,1.018,6.13,28.26,5.75,90,1.047,70.0,Specific Gravity,All Grain,20.0,False,1.3635926993275695
1.056,1.013,5.55,41.21,15.63,60,1.048,75.0,Specific Gravity,All Grain,20.0,False,1.16
1.058,1.018,5.26,7.5,6.46,60,1.054,85.0,Specific Gravity,All Grain,18.0,False,1.0681818181818181
1.047,1.008,5.14,25.42,4.57,60,1.029,65.0,Specific Gravity,BIAB,16.67,False,1.6004228329809724
1.06,1.014,5.94,97.71,6.62,60,1.043,70.0,Specific Gravity,BIAB,8.33,False,1.4006342494714585
1.121,1.038,10.86,57.81,40.0,60,1.102,85.0,Specific Gravity,BIAB,20.0,False,1.1875825627476881
1.06,1.017,5.77,37.38,18.52,60,1.044,70.0,Specific Gravity,All Grain,22.22,False,1.3635926993275695
1.062,1.015,6.21,21.85,3.1,90,1.046,75.0,Specific Gravity,All Grain,24.44,False,1.3635926993275695
1.112,1.022,11.76,0.0,12.15,60,1.086,70.0,Specific Gravity,BIAB,20.0,False,1.300052826201796
1.062,1.013,6.43,65.55,10.85,90,1.046,60.0,Specific Gravity,All Grain,18.33,False,1.3635926993275695
1.047,1.01,4.91,12.22,5.0,45,1.035,60.0,Specific Gravity,All Grain,21.11,False,1.3751651254953765
1.046,1.013,4.29,23.08,30.9,60,1.03,70.0,Specific Gravity,BIAB,20.0,False,1.4997358689910196
1.058,1.015,5.65,40.02,6.97,60,1.048,70.0,Specific Gravity,All Grain,20.0,False,1.2
1.071,1.019,6.84,98.11,5.27,60,1.055,75.0,Specific Gravity,All Grain,20.0,False,1.300052826201796
1.05,1.01,5.2,44.25,5.05,60,1.037,70.0,Specific Gravity,BIAB,17.22,False,1.3635926993275695
1.061,1.015,6.06,44.99,32.73,60,1.048,70.0,Specific Gravity,All Grain,18.0,False,1.2727272727272727
1.047,1.014,4.38,31.19,5.96,75,1.043,81.0,Specific Gravity,BIAB,18.0,False,1.0857142857142856
1.071,1.012,7.73,74.46,12.66,60,1.062,65.0,Specific Gravity,BIAB,18.0,False,1.14
1.057,1.011,6.0,24.53,7.22,60,1.0490000000000002,75.0,Specific Gravity,All Grain,20.0,False,1.1668868339938352
1.046,1.012,4.56,62.56,5.9,60,1.046,62.0,Specific Gravity,All Grain,23.0,False,1.0
1.061,1.013,6.39,73.75,9.69,60,1.044,60.0,Specific Gravity,BIAB,18.0,False,1.38
1.063,1.013,6.61,66.86,9.89,90,1.04,80.0,Specific Gravity,BIAB,16.7,False,1.5571428571428572
1.055,1.002,6.9,37.29,5.27,70,1.048,78.0,Specific Gravity,All Grain,23.33,False,1.094344701085602
1.058,1.019,5.17,28.33,45.61,90,1.046,62.0,Specific Gravity,All Grain,20.0,False,1.2728146013448607
1.077,1.015,8.1,130.58,21.32,90,1.0590000000000002,75.0,Specific Gravity,All Grain,20.0,False,1.300052826201796
1.05,1.011,5.05,21.97,26.01,60,1.07,75.0,Specific Gravity,All Grain,18.0,False,0.7142857142857143
1.0590000000000002,1.014,5.87,52.76,6.42,60,1.047,70.0,Specific Gravity,All Grain,18.89,False,1.2501100836635843
1.06,1.019,5.41,19.94,11.35,60,1.044,75.0,Specific Gravity,All Grain,18.89,False,1.3635926993275695
1.058,1.019,5.04,24.84,34.29,60,1.041,60.0,Specific Gravity,BIAB,17.0,False,1.42
1.0490000000000002,1.011,4.9,34.81,5.08,60,1.046,55.0,Specific Gravity,All Grain,18.33,False,1.0496566296883254
1.048,1.009,5.15,44.85,8.28,60,1.061,35.0,Specific Gravity,extract,21.11,False,0.8005284015852047
1.062,1.012,6.53,68.54,5.23,60,1.045,75.0,Specific Gravity,All Grain,21.11,False,1.3635926993275695
1.054,1.014,5.31,11.81,3.22,60,1.04,70.0,Specific Gravity,All Grain,20.0,False,1.3635926993275695
1.077,1.021,7.33,67.3,48.05,60,1.065,60.0,Specific Gravity,BIAB,21.67,False,1.1820365033621518
1.061,1.012,6.49,48.83,9.19,60,1.056,70.0,Specific Gravity,All Grain,18.0,False,1.0869565217391304
1.048,1.01,5.02,21.4,4.2,60,1.041,75.0,Specific Gravity,BIAB,18.33,False,1.1820365033621518
1.149,1.041,14.21,78.08,50.0,240,1.135,80.0,Specific Gravity,All Grain,21.11,False,1.0
1.056,1.016,5.31,24.23,13.98,60,1.039,70.0,Specific Gravity,BIAB,20.0,False,1.4495509772847333
1.06,1.015,5.93,44.61,11.78,60,1.1,45.0,Specific Gravity,extract,10.56,False,0.6001056524035921
1.0590000000000002,1.014,5.9,48.44,3.99,60,,75.0,Specific Gravity,extract,22.22,False,0.7997886951928157
1.041,1.008,4.34,26.31,4.64,60,1.068,80.0,Specific Gravity,extract,20.0,False,0.6001056524035921
1.054,1.013,5.39,40.51,9.52,60,1.046,65.0,Specific Gravity,All Grain,20.0,False,1.1820365033621518
1.07,1.014,7.25,65.71,4.87,60,1.057,75.0,Specific Gravity,All Grain,18.89,False,1.2172714745062012
1.081,1.021,7.83,82.46,9.78,75,1.067,82.0,Specific Gravity,All Grain,21.0,False,1.2
1.0490000000000002,1.012,4.78,98.77,5.32,60,1.097,35.0,Specific Gravity,extract,25.0,False,0.5
1.052,1.012,5.26,55.15,7.95,60,1.038,73.0,Specific Gravity,All Grain,20.0,False,1.3635926993275695
1.057,1.015,5.5,18.73,4.57,90,1.044,70.0,Specific Gravity,All Grain,19.0,False,1.2
1.055,1.011,5.85,36.17,3.93,60,1.043,70.0,Specific Gravity,All Grain,18.5,False,1.3043478260869565
1.078,1.015,8.27,68.49,10.79,60,1.111,40.0,Specific Gravity,extract,21.11,False,0.7001321003963011
1.086,1.009,10.13,37.6,10.71,80,1.048,56.0,Specific Gravity,All Grain,25.0,False,1.8
1.103,1.027,10.01,62.03,50.0,60,1.0759999999999998,70.0,Specific Gravity,All Grain,21.11,False,1.3635926993275695
1.058,1.014,5.78,37.16,17.41,60,1.047,68.0,Specific Gravity,All Grain,20.0,False,1.2222222222222223
1.06,1.015,5.87,79.29,19.69,60,1.042,70.0,Specific Gravity,All Grain,25.0,False,1.4285714285714286
1.051,1.01,5.4,18.88,15.97,60,1.044,70.0,Specific Gravity,BIAB,20.0,False,1.158981748318924
1.044,1.009,4.54,33.95,3.9,60,1.037,70.0,Specific Gravity,All Grain,21.0,False,1.2
1.055,1.014,5.35,14.74,3.98,60,1.046,78.0,Specific Gravity,All Grain,22.0,False,1.2
1.0759999999999998,1.021,7.2,46.91,35.93,60,1.058,68.0,Specific Gravity,All Grain,20.0,False,1.3157894736842106
1.075,1.017,7.62,84.46,5.86,60,1.024,66.0,Specific Gravity,All Grain,18.0,False,2.84
1.074,1.017,7.47,17.74,12.35,90,1.061,65.0,Specific Gravity,All Grain,21.0,False,1.2105263157894737
16.1829,3.04741,7.13,30.7,6.38,60,12.4,70.0,Plato,All Grain,20.0,False,1.2
1.061,1.023,5.03,30.39,39.16,60,1.038,70.0,Specific Gravity,BIAB,18.89,False,1.4543707973102786
1.062,1.012,6.56,90.67,11.23,60,1.086,35.0,Specific Gravity,extract,19.0,False,0.42857142857142855
1.05,1.012,5.08,25.13,16.74,60,1.035,63.0,Specific Gravity,BIAB,15.0,False,1.4285714285714286
1.0490000000000002,1.011,4.95,23.17,3.81,60,1.041,70.0,Specific Gravity,All Grain,17.78,False,1.1820365033621518
1.047,1.009,5.03,23.52,3.26,60,1.035,65.0,Specific Gravity,All Grain,18.33,False,1.1333215921098978
1.05,1.012,5.09,51.75,6.11,60,1.036,70.0,Specific Gravity,All Grain,20.0,False,1.42
1.074,1.012,8.12,69.55,6.88,60,1.055,76.0,Specific Gravity,BIAB,20.0,False,1.3635926993275695
1.055,1.013,5.53,23.67,3.26,60,1.044,35.0,Specific Gravity,extract,20.0,False,1.25
1.052,1.01,5.51,41.24,5.51,60,1.03,70.0,Specific Gravity,BIAB,18.33,False,1.7139622641509435
1.061,1.014,6.2,35.12,9.32,30,1.045,65.0,Specific Gravity,All Grain,22.22,False,1.3635926993275695
1.041,1.01,4.03,23.67,12.01,90,1.037,70.0,Specific Gravity,All Grain,18.89,False,1.0834434169969176
1.044,1.007,4.75,32.43,14.38,75,1.033,65.0,Specific Gravity,All Grain,20.0,False,1.3336688475088072
23.2202,5.80629,9.79,84.78,9.35,60,16.4,70.0,Plato,All Grain,20.0,False,1.4543707973102786
1.0590000000000002,1.019,5.28,33.27,25.27,60,1.047,75.0,Specific Gravity,All Grain,18.33,False,1.2501100836635843
1.058,1.011,6.11,59.68,4.86,60,1.042,70.0,Specific Gravity,All Grain,17.78,False,1.3635926993275695
1.064,1.015,6.46,7.78,8.8,60,1.193,35.0,Specific Gravity,extract,20.0,False,0.3336267605633803
1.077,1.015,8.08,49.62,4.4,60,1.056,75.0,Specific Gravity,All Grain,15.56,False,1.3635926993275695
1.06,1.011,6.44,94.44,8.2,75,1.044,50.0,Specific Gravity,All Grain,20.0,False,1.3635926993275695
1.06,1.015,5.9,55.57,8.8,60,1.048,75.0,Specific Gravity,All Grain,21.0,False,1.2608695652173914
1.07,1.018,6.79,111.94,4.45,90,1.047,75.0,Specific Gravity,BIAB,16.67,False,1.4704785581106277
1.05,1.012,5.02,42.06,6.83,60,1.046,70.0,Specific Gravity,All Grain,18.0,False,1.1
1.069,1.017,6.81,27.7,19.76,60,1.0490000000000002,75.0,Specific Gravity,All Grain,20.0,False,1.3998943475964079
1.073,1.02,6.86,48.47,5.31,75,1.053,75.0,Specific Gravity,All Grain,20.0,False,1.3635926993275695
1.061,1.017,5.65,42.87,13.11,90,1.044,75.0,Specific Gravity,All Grain,19.44,False,1.380976346250629
1.056,1.014,5.6,11.31,46.43,60,1.051,61.0,Specific Gravity,All Grain,20.0,False,1.1
1.0590000000000002,1.012,6.18,24.08,5.25,90,1.048,80.0,Specific Gravity,All Grain,21.11,False,1.2303941487200325
1.068,1.015,6.96,50.97,6.66,60,1.057,70.0,Specific Gravity,All Grain,21.11,False,1.1996830427892236
1.056,1.013,5.59,36.87,10.53,90,1.047,70.0,Specific Gravity,All Grain,10.0,False,1.1996830427892236
1.053,1.015,4.96,18.69,6.21,60,1.046,75.0,Specific Gravity,All Grain,18.89,False,1.1304847231794164
1.048,1.012,4.77,10.17,5.44,60,1.04,77.0,Specific Gravity,BIAB,20.0,False,1.1907398087569199
1.041,1.01,4.07,8.38,4.14,60,1.083,0.0,Specific Gravity,extract,19.44,False,0.49973586899101957
1.04,1.01,3.98,26.56,10.61,60,1.033,63.0,Specific Gravity,BIAB,18.0,False,1.206896551724138
1.056,1.007,6.46,32.36,4.51,90,1.041,74.0,Specific Gravity,BIAB,24.0,False,1.3571428571428572
1.061,1.01,6.67,82.43,5.56,60,1.102,47.0,Specific Gravity,Partial Mash,18.89,False,0.6001056524035921
1.053,1.013,5.34,16.74,4.91,60,1.035,70.0,Specific Gravity,All Grain,21.11,False,1.5002201673271687
1.062,1.016,5.98,55.31,5.86,50,1.051,60.0,Specific Gravity,All Grain,20.0,False,1.2
1.0490000000000002,1.012,4.87,15.21,4.38,60,1.038,76.0,Specific Gravity,All Grain,18.0,False,1.2954545454545454
1.072,1.019,6.97,69.93,8.34,60,1.054,25.0,Specific Gravity,extract,20.56,False,1.3195985208663497
1.087,1.012,9.86,87.14,6.87,60,1.064,70.0,Specific Gravity,All Grain,20.0,False,1.3635926993275695
1.055,1.012,5.54,24.93,3.88,90,1.046,65.0,Specific Gravity,All Grain,18.33,False,1.1999154691462384
1.05,1.005,5.9,32.96,9.98,60,1.036,57.0,Specific Gravity,All Grain,22.22,False,1.3998943475964079
1.068,1.017,6.67,20.84,10.51,60,1.05,80.0,Specific Gravity,All Grain,20.0,False,1.3635926993275695
1.041,1.008,4.22,21.02,3.73,60,1.03,70.0,Specific Gravity,All Grain,20.0,False,1.3635926993275695
1.06,1.012,6.38,35.52,20.61,60,1.051,70.0,Specific Gravity,All Grain,20.0,False,1.1820365033621518
1.05,1.014,4.62,39.63,25.11,60,1.099,0.0,Specific Gravity,extract,21.11,False,0.49973586899101957
1.052,1.006,6.02,38.33,4.35,60,1.032,65.0,Specific Gravity,BIAB,21.11,False,1.5
1.061,1.016,5.83,30.64,5.01,60,1.04,50.0,Specific Gravity,Partial Mash,18.0,False,1.5
1.053,1.017,4.81,37.41,10.54,60,1.053,70.0,Specific Gravity,BIAB,25.0,False,1.0
1.034,1.006,3.67,26.15,3.17,60,1.029,70.0,Specific Gravity,BIAB,18.89,False,1.165492957746479
1.081,1.019,8.03,44.33,21.63,90,1.141,74.0,Specific Gravity,All Grain,19.0,False,0.57
1.052,1.011,5.37,55.12,7.48,60,1.048,75.0,Specific Gravity,BIAB,20.0,False,1.0869565217391304
1.044,1.011,4.32,9.34,2.64,60,1.04,70.0,Specific Gravity,All Grain,19.0,False,1.1
1.067,1.017,6.58,69.19,7.72,60,1.045,75.0,Specific Gravity,All Grain,20.0,False,1.4947368421052631
1.053,1.015,5.0,34.5,5.89,60,1.088,35.0,Specific Gravity,extract,20.0,False,0.6001056524035921
1.078,1.023,7.17,43.92,12.56,60,1.057,35.0,Specific Gravity,BIAB,20.0,False,1.375
1.061,1.014,6.15,30.01,4.77,60,,70.0,Specific Gravity,All Grain,22.22,False,1.0998415213946118
1.053,1.012,5.35,49.36,6.74,60,1.0490000000000002,77.0,Specific Gravity,All Grain,17.22,False,1.0869465341985873
